ms,speed,rpm,gear,throttle,mult
13,0.13,0.2000,1,0.000,1.00
25,0.25,0.2000,1,1.000,1.00
37,0.36,0.2116,1,1.000,1.00
47,0.46,0.2215,1,1.000,1.00
56,0.55,0.2305,1,1.000,1.00
65,0.64,0.2400,1,1.000,1.00
76,0.74,0.2502,1,1.000,1.00
86,0.84,0.2605,1,1.000,1.00
97,0.95,0.2713,1,1.000,1.00
105,1.03,0.2794,1,1.000,1.00
114,1.12,0.2887,1,1.000,1.00
123,1.21,0.2978,1,1.000,1.00
132,1.29,0.3063,1,1.000,1.00
140,1.37,0.3146,1,1.000,1.00
149,1.42,0.3234,1,1.000,1.00
158,1.47,0.3138,1,1.000,1.00
166,1.49,0.3059,1,1.000,1.00
175,1.52,0.2969,1,1.000,1.00
186,1.54,0.2867,1,1.000,1.00
195,1.54,0.2767,1,1.000,1.00
206,1.53,0.2664,1,1.000,1.00
215,1.52,0.2576,1,1.000,1.00
223,1.49,0.2490,1,1.000,1.00
231,1.47,0.2411,1,1.000,1.00
240,1.43,0.2318,1,1.000,1.00
249,1.39,0.2229,1,1.000,1.00
259,1.34,0.2136,1,1.000,1.00
267,1.29,0.2049,1,1.000,1.00
276,1.23,0.2000,1,1.000,1.00
285,1.18,0.2015,1,1.000,1.00
293,1.12,0.2098,1,1.000,1.00
301,1.06,0.2183,1,1.000,1.00
312,1.00,0.2288,1,1.000,1.00
321,0.94,0.2377,1,1.000,1.00
329,0.89,0.2462,1,1.000,1.00
338,0.85,0.2548,1,1.000,1.00
347,0.81,0.2640,1,1.000,1.00
356,0.79,0.2728,1,1.000,1.00
365,0.78,0.2816,1,1.000,1.00
373,0.78,0.2897,1,1.000,1.00
382,0.80,0.2986,1,1.000,1.00
391,0.83,0.3076,1,1.000,1.00
399,0.86,0.3159,1,1.000,1.00
408,0.90,0.3245,1,1.000,1.00
416,0.94,0.3329,1,1.000,1.00
425,0.99,0.3415,1,1.000,1.00
434,1.04,0.3507,1,1.000,1.00
442,1.08,0.3591,1,1.000,1.00
451,1.13,0.3682,1,1.000,1.00
460,1.17,0.3770,1,1.000,1.00
469,1.21,0.3858,1,1.000,1.00
478,1.25,0.3947,1,1.000,1.00
487,1.29,0.4035,1,1.000,1.00
495,1.32,0.4119,1,1.000,1.00
504,1.36,0.4211,1,1.000,1.00
513,1.39,0.4300,1,1.000,1.00
522,1.41,0.4389,1,1.000,1.00
531,1.44,0.4484,1,1.000,1.00
540,1.46,0.4566,1,1.000,1.00
549,1.49,0.4663,1,1.000,1.00
558,1.50,0.4749,1,1.000,1.00
567,1.52,0.4834,1,1.000,1.00
575,1.54,0.4918,1,1.000,1.00
584,1.55,0.5005,1,1.000,1.00
592,1.57,0.5084,1,1.000,1.00
600,1.58,0.5172,1,1.000,1.00
608,1.60,0.5253,1,1.000,1.00
618,1.61,0.5347,1,1.000,1.00
628,1.63,0.5450,1,1.000,1.00
637,1.65,0.5538,1,1.000,1.00
645,1.66,0.5624,1,1.000,1.00
655,1.68,0.5720,1,1.000,1.00
664,1.69,0.5809,1,1.000,1.00
673,1.71,0.5897,1,1.000,1.00
681,1.72,0.5983,1,1.000,1.00
691,1.74,0.6078,1,1.000,1.00
699,1.76,0.6159,1,1.000,1.00
708,1.77,0.6249,1,1.000,1.00
718,1.80,0.6346,1,1.000,1.00
726,1.81,0.6432,1,1.000,1.00
736,1.84,0.6524,1,1.000,1.00
745,1.86,0.6619,1,1.000,1.00
755,1.88,0.6717,1,1.000,1.00
763,1.91,0.6804,1,1.000,1.00
773,1.93,0.6894,1,1.000,1.00
781,1.95,0.6980,1,1.000,1.00
789,1.98,0.7061,1,1.000,1.00
798,2.00,0.7152,1,1.000,1.00
808,2.03,0.7244,1,1.000,1.00
817,2.06,0.7334,1,1.000,1.00
825,2.08,0.7419,1,1.000,1.00
834,2.11,0.7507,1,1.000,1.00
842,2.14,0.7589,1,1.000,1.00
851,2.17,0.7678,1,1.000,1.00
859,2.20,0.7761,1,1.000,1.00
867,2.22,0.7843,1,1.000,1.00
876,2.25,0.7931,1,1.000,1.00
886,2.29,0.8025,1,1.000,1.00
894,2.32,0.8111,1,1.000,1.00
904,2.35,0.8204,1,1.000,1.00
913,2.38,0.8299,1,1.000,1.00
922,2.42,0.8390,1,1.000,1.00
931,2.45,0.8477,1,1.000,1.00
939,2.48,0.8561,1,1.000,1.00
948,2.52,0.8653,1,1.000,1.00
957,2.55,0.8743,1,1.000,1.00
966,2.58,0.8832,1,1.000,1.00
975,2.62,0.8918,1,1.000,1.00
983,2.65,0.9001,1,1.000,1.00
993,2.69,0.9096,1,1.000,1.00
1002,2.73,0.9184,1,1.000,1.00
1010,2.76,0.9266,1,1.000,1.00
1018,2.80,0.9351,1,1.000,1.00
1027,2.83,0.9434,1,1.000,1.00
1035,2.87,0.9523,1,1.000,1.00
1044,2.91,0.9612,1,1.000,1.00
1053,2.95,0.9701,1,1.000,1.00
1062,2.99,0.9790,1,1.000,1.00
1071,3.03,0.9877,1,1.000,1.00
1080,3.07,0.9973,1,1.000,1.00
1090,3.11,1.0000,1,1.000,1.00
1101,3.16,1.0000,1,1.000,1.00
1111,3.21,1.0000,1,1.000,1.00
1121,3.26,1.0000,1,1.000,1.00
1131,3.31,1.0000,1,1.000,1.00
1139,3.35,1.0000,1,1.000,1.00
1148,3.39,1.0000,1,1.000,1.00
1157,3.44,1.0000,1,1.000,1.00
1165,3.48,1.0000,1,1.000,1.00
1173,3.52,1.0000,1,1.000,1.00
1182,3.57,1.0000,1,1.000,1.00
1191,3.62,1.0000,1,1.000,1.00
1201,3.67,1.0000,1,1.000,1.00
1212,3.73,1.0000,1,1.000,1.00
1222,3.78,1.0000,1,1.000,1.00
1231,3.83,1.0000,1,1.000,1.00
1240,3.88,1.0000,1,1.000,1.00
1249,3.93,1.0000,1,1.000,1.00
1259,3.99,1.0000,1,1.000,1.00
1268,4.04,1.0000,1,1.000,1.00
1278,4.10,1.0000,1,1.000,1.00
1287,4.15,1.0000,1,1.000,1.00
1296,4.20,1.0000,1,1.000,1.00
1305,4.26,1.0000,1,1.000,1.00
1315,4.32,1.0000,1,1.000,1.00
1324,4.37,1.0000,1,1.000,1.00
1332,4.42,1.0000,1,1.000,1.00
1340,4.47,1.0000,1,1.000,1.00
1349,4.53,1.0000,1,1.000,1.00
1357,4.58,1.0000,1,1.000,1.00
1365,4.63,1.0000,1,1.000,1.00
1374,4.68,1.0000,1,1.000,1.00
1382,4.74,1.0000,1,1.000,1.00
1390,4.79,1.0000,1,1.000,1.00
1399,4.85,1.0000,1,1.000,1.00
1407,4.90,1.0000,1,1.000,1.00
1418,4.98,1.0000,1,1.000,1.00
1426,5.03,1.0000,1,1.000,1.00
1436,5.10,1.0000,1,1.000,1.00
1446,5.16,1.0000,1,1.000,1.00
1454,5.22,1.0000,1,1.000,1.00
1463,5.29,1.0000,1,1.000,1.00
1472,5.35,1.0000,1,1.000,1.00
1480,5.40,1.0000,1,1.000,1.00
1488,5.46,1.0000,1,1.000,1.00
1497,5.52,1.0000,1,1.000,1.00
1505,5.58,1.0000,1,1.000,1.00
1514,5.65,1.0000,1,1.000,1.00
1522,5.71,1.0000,1,1.000,1.00
1531,5.77,1.0000,1,1.000,1.00
1540,5.84,1.0000,1,1.000,1.00
1550,5.92,1.0000,1,1.000,1.00
1559,5.99,1.0000,1,1.000,1.00
1568,6.06,1.0000,1,1.000,1.00
1577,6.13,1.0000,1,1.000,1.00
1586,6.20,1.0000,1,1.000,1.00
1594,6.26,1.0000,1,1.000,1.00
1603,6.33,1.0000,1,1.000,1.00
1612,6.41,1.0000,1,1.000,1.00
1622,6.48,1.0000,1,1.000,1.00
1632,6.57,1.0000,1,1.000,1.00
1641,6.63,1.0000,1,1.000,1.00
1650,6.71,1.0000,1,1.000,1.00
1658,6.78,1.0000,1,1.000,1.00
1666,6.84,1.0000,1,1.000,1.00
1674,6.91,1.0000,1,1.000,1.00
1682,6.98,1.0000,1,1.000,1.00
1692,7.06,1.0000,2,1.000,1.00
1702,7.15,0.9895,2,1.000,1.53
1712,7.24,0.9793,2,1.000,1.51
1722,7.33,0.9697,2,1.000,1.49
1731,7.40,0.9607,2,1.000,1.47
1739,7.48,0.9522,2,1.000,1.46
1749,7.56,0.9426,2,1.000,1.44
1758,7.64,0.9333,2,1.000,1.42
1767,7.72,0.9243,2,1.000,1.40
1775,7.79,0.9163,2,1.000,1.39
1785,7.87,0.9070,2,1.000,1.37
1794,7.96,0.8973,2,1.000,1.35
1802,8.04,0.8892,2,1.000,1.33
1811,8.12,0.8805,2,1.000,1.32
1819,8.19,0.8723,2,1.000,1.30
1829,8.28,0.8627,2,1.000,1.28
1837,8.36,0.8542,2,1.000,1.27
1847,8.45,0.8448,2,1.000,1.25
1856,8.54,0.8360,2,1.000,1.23
1865,8.63,0.8265,2,1.000,1.21
1874,8.72,0.8180,2,1.000,1.19
1882,8.80,0.8093,2,1.000,1.18
1890,8.88,0.8013,2,1.000,1.16
1899,8.97,0.7929,2,1.000,1.14
1908,9.06,0.7837,2,1.000,1.13
1917,9.15,0.7746,2,1.000,1.11
1925,9.24,0.7662,2,1.000,1.09
1935,9.34,0.7658,2,1.000,1.07
1943,9.43,0.7699,2,1.000,1.06
1952,9.52,0.7738,2,1.000,1.04
1961,9.61,0.7776,2,1.000,1.02
1969,9.70,0.7814,2,1.000,1.01
1978,9.79,0.7848,2,1.000,1.00
1987,9.89,0.7884,2,1.000,1.00
1996,9.98,0.7923,2,1.000,1.00
2005,10.08,0.7959,2,1.000,1.00
2014,10.18,0.7997,2,1.000,1.00
2022,10.27,0.8033,2,1.000,1.00
2031,10.36,0.8068,2,1.000,1.00
2039,10.45,0.8104,2,1.000,1.00
2048,10.56,0.8138,2,1.000,1.00
2057,10.67,0.8174,2,1.000,1.00
2066,10.78,0.8210,2,1.000,1.00
2075,10.90,0.8245,2,1.000,1.00
2085,11.01,0.8152,2,1.000,1.00
2095,11.13,0.8053,2,1.000,1.00
2104,11.26,0.7953,2,1.000,1.00
2114,11.38,0.7861,2,1.000,1.00
2123,11.50,0.7771,2,1.000,1.00
2131,11.62,0.7686,2,1.000,1.00
2141,11.74,0.7593,2,1.000,1.00
2149,11.86,0.7507,2,1.000,1.00
2158,11.97,0.7422,2,1.000,1.00
2166,12.09,0.7338,2,1.000,1.00
2174,12.20,0.7258,2,1.000,1.00
2182,12.32,0.7175,2,1.000,1.00
2191,12.44,0.7088,2,1.000,1.00
2200,12.57,0.6997,2,1.000,1.00
2209,12.69,0.6908,2,1.000,1.00
2219,12.83,0.6809,2,1.000,1.00
2228,12.96,0.6722,2,1.000,1.00
2237,13.09,0.6633,2,1.000,1.00
2246,13.22,0.6542,2,1.000,1.00
2258,13.40,0.6417,2,1.000,1.00
2273,13.62,0.6268,2,1.000,1.00
2287,13.82,0.6129,2,1.000,1.00
2299,14.00,0.6008,2,1.000,1.00
2310,14.16,0.5902,2,1.000,1.00
2320,14.30,0.5807,2,1.000,1.00
2329,14.44,0.5864,2,1.000,1.00
2339,14.57,0.5918,2,1.000,1.00
2350,14.72,0.5966,2,1.000,1.00
2362,14.87,0.6013,2,1.000,1.00
2372,14.99,0.6067,2,1.000,1.00
2381,15.10,0.6121,2,1.000,1.00
2390,15.21,0.6167,2,1.000,1.00
2399,15.31,0.6207,2,1.000,1.00
2408,15.42,0.6245,2,1.000,1.00
2419,15.53,0.6283,2,1.000,1.00
2427,15.62,0.6321,2,1.000,1.00
2435,15.70,0.6363,2,1.000,1.00
2445,15.80,0.6395,2,1.000,1.00
2453,15.88,0.6427,2,1.000,1.00
2463,15.97,0.6461,2,1.000,1.00
2472,16.06,0.6492,2,1.000,1.00
2481,16.14,0.6525,2,1.000,1.00
2489,16.21,0.6556,2,1.000,1.00
2497,16.28,0.6586,2,1.000,1.00
2505,16.35,0.6613,2,1.000,1.00
2514,16.42,0.6639,2,1.000,1.00
2522,16.49,0.6665,2,1.000,1.00
2530,16.56,0.6691,2,1.000,1.00
2539,16.62,0.6711,2,1.000,1.00
2548,16.69,0.6742,2,1.000,1.00
2556,16.76,0.6767,2,1.000,1.00
2564,16.82,0.6793,2,1.000,1.00
2573,16.89,0.6817,2,1.000,1.00
2581,16.95,0.6841,2,1.000,1.00
2590,17.01,0.6866,2,1.000,1.00
2598,17.07,0.6888,2,1.000,1.00
2607,17.13,0.6911,2,1.000,1.00
2616,17.19,0.6935,2,1.000,1.00
2625,17.26,0.6958,2,1.000,1.00
2634,17.32,0.6980,2,1.000,1.00
2643,17.37,0.7005,2,1.000,1.00
2651,17.43,0.7029,2,1.000,1.00
2660,17.49,0.7050,2,1.000,1.00
2668,17.54,0.7072,2,1.000,1.00
2677,17.59,0.7095,2,1.000,1.00
2687,17.65,0.7115,2,1.000,1.00
