ms,speed,rpm,gear,throttle,mult
10,0.10,0.4303,1,0.000,1.00
20,0.19,0.4203,1,1.000,1.00
29,0.28,0.4292,1,1.000,1.00
37,0.36,0.4376,1,1.000,1.00
46,0.45,0.4465,1,1.000,1.00
56,0.55,0.4565,1,1.000,1.00
66,0.65,0.4664,1,1.000,1.00
74,0.73,0.4747,1,1.000,1.00
83,0.81,0.4833,1,1.000,1.00
92,0.90,0.4922,1,1.000,1.00
100,0.98,0.5009,1,1.000,1.00
109,1.07,0.5092,1,1.000,1.00
117,1.15,0.5174,1,1.000,1.00
125,1.23,0.5255,1,1.000,1.00
134,1.31,0.5344,1,1.000,1.00
143,1.40,0.5437,1,1.000,1.00
152,1.47,0.5523,1,1.000,1.00
162,1.51,0.5623,1,1.000,1.00
175,1.53,0.5753,1,1.000,1.00
190,1.52,0.5906,1,1.000,1.00
203,1.48,0.6037,1,1.000,1.00
217,1.42,0.6174,1,1.000,1.00
231,1.35,0.6316,1,1.000,1.00
244,1.26,0.6447,1,1.000,1.00
255,1.18,0.6551,1,1.000,1.00
266,1.11,0.6665,1,1.000,1.00
275,1.04,0.6757,1,1.000,1.00
284,0.99,0.6845,1,1.000,1.00
294,0.94,0.6949,1,1.000,1.00
304,0.90,0.7047,1,1.000,1.00
318,0.88,0.7182,1,1.000,1.00
330,0.84,0.7310,1,1.000,1.00
341,0.90,0.7418,1,1.000,1.00
352,0.97,0.7528,1,1.000,1.00
365,1.05,0.7654,1,1.000,1.00
376,1.12,0.7766,1,1.000,1.00
386,1.18,0.7868,1,1.000,1.00
397,1.24,0.7976,1,1.000,1.00
407,1.29,0.8073,1,1.000,1.00
416,1.33,0.8168,1,1.000,1.00
426,1.38,0.8268,1,1.000,1.00
436,1.42,0.8366,1,1.000,1.00
446,1.46,0.8452,1,1.000,1.00
456,1.50,0.8472,1,1.000,1.00
466,1.54,0.8493,1,1.000,1.00
475,1.57,0.8513,1,1.000,1.00
484,1.60,0.8533,1,1.000,1.00
493,1.63,0.8544,1,1.000,1.00
502,1.66,0.8553,1,1.000,1.00
511,1.69,0.8563,1,1.000,1.00
520,1.72,0.8572,1,1.000,1.00
528,1.75,0.8581,1,1.000,1.00
537,1.78,0.8590,1,1.000,1.00
546,1.80,0.8599,1,1.000,1.00
554,1.83,0.8608,1,1.000,1.00
563,1.86,0.8617,1,1.000,1.00
571,1.89,0.8625,1,1.000,1.00
579,1.92,0.8634,1,1.000,1.00
588,1.95,0.8642,1,1.000,1.00
598,1.99,0.8651,1,1.000,1.00
608,2.02,0.8661,1,1.000,1.00
617,2.06,0.8672,1,1.000,1.00
626,2.09,0.8681,1,1.000,1.00
635,2.13,0.8691,1,1.000,1.00
644,2.16,0.8700,1,1.000,1.00
652,2.20,0.8709,1,1.000,1.00
661,2.23,0.8718,1,1.000,1.00
670,2.27,0.8727,1,1.000,1.00
678,2.31,0.8736,1,1.000,1.00
687,2.35,0.8745,1,1.000,1.00
696,2.39,0.8753,1,1.000,1.00
705,2.43,0.8763,1,1.000,1.00
714,2.48,0.8772,1,1.000,1.00
725,2.53,0.8782,1,1.000,1.00
736,2.58,0.8793,1,1.000,1.00
