ms,speed,rpm,gear,throttle,mult
10,0.10,0.3514,1,0.000,1.00
19,0.18,0.3425,1,1.000,1.00
28,0.27,0.3517,1,1.000,1.00
36,0.36,0.3604,1,1.000,1.00
44,0.44,0.3685,1,1.000,1.00
53,0.52,0.3770,1,1.000,1.00
62,0.61,0.3859,1,1.000,1.00
70,0.69,0.3944,1,1.000,1.00
79,0.77,0.4027,1,1.000,1.00
87,0.85,0.4108,1,1.000,1.00
95,0.94,0.4191,1,1.000,1.00
104,1.02,0.4277,1,1.000,1.00
112,1.10,0.4357,1,1.000,1.00
120,1.18,0.4438,1,1.000,1.00
128,1.26,0.4521,1,1.000,1.00
137,1.34,0.4605,1,1.000,1.00
146,1.41,0.4698,1,1.000,1.00
154,1.45,0.4616,1,1.000,1.00
163,1.49,0.4527,1,1.000,1.00
171,1.52,0.4444,1,1.000,1.00
180,1.53,0.4355,1,1.000,1.00
188,1.54,0.4272,1,1.000,1.00
196,1.54,0.4193,1,1.000,1.00
205,1.54,0.4104,1,1.000,1.00
213,1.53,0.4024,1,1.000,1.00
221,1.51,0.3942,1,1.000,1.00
229,1.48,0.3862,1,1.000,1.00
238,1.45,0.3771,1,1.000,1.00
247,1.41,0.3687,1,1.000,1.00
255,1.37,0.3601,1,1.000,1.00
265,1.32,0.3506,1,1.000,1.00
273,1.26,0.3427,1,1.000,1.00
281,1.21,0.3344,1,1.000,1.00
290,1.15,0.3256,1,1.000,1.00
298,1.09,0.3171,1,1.000,1.00
307,1.04,0.3234,1,1.000,1.00
315,0.98,0.3318,1,1.000,1.00
324,0.93,0.3402,1,1.000,1.00
333,0.88,0.3492,1,1.000,1.00
341,0.84,0.3573,1,1.000,1.00
350,0.81,0.3664,1,1.000,1.00
358,0.79,0.3746,1,1.000,1.00
369,0.78,0.3851,1,1.000,1.00
379,0.79,0.3950,1,1.000,1.00
389,0.82,0.4052,1,1.000,1.00
400,0.86,0.4164,1,1.000,1.00
411,0.92,0.4278,1,1.000,1.00
423,0.99,0.4399,1,1.000,1.00
436,1.05,0.4521,1,1.000,1.00
446,1.10,0.4622,1,1.000,1.00
456,1.16,0.4726,1,1.000,1.00
466,1.20,0.4821,1,1.000,1.00
474,1.24,0.4908,1,1.000,1.00
483,1.27,0.4992,1,1.000,1.00
491,1.31,0.5076,1,1.000,1.00
500,1.34,0.5163,1,1.000,1.00
508,1.37,0.5246,1,1.000,1.00
516,1.40,0.5328,1,1.000,1.00
525,1.42,0.5411,1,1.000,1.00
534,1.45,0.5504,1,1.000,1.00
542,1.47,0.5587,1,1.000,1.00
550,1.49,0.5669,1,1.000,1.00
558,1.51,0.5749,1,1.000,1.00
567,1.53,0.5836,1,1.000,1.00
575,1.54,0.5917,1,1.000,1.00
583,1.56,0.5996,1,1.000,1.00
591,1.57,0.6076,1,1.000,1.00
600,1.59,0.6159,1,1.000,1.00
608,1.60,0.6243,1,1.000,1.00
616,1.62,0.6329,1,1.000,1.00
624,1.63,0.6409,1,1.000,1.00
633,1.64,0.6489,1,1.000,1.00
641,1.66,0.6578,1,1.000,1.00
650,1.67,0.6668,1,1.000,1.00
660,1.69,0.6761,1,1.000,1.00
669,1.70,0.6854,1,1.000,1.00
678,1.72,0.6941,1,1.000,1.00
686,1.74,0.7027,1,1.000,1.00
695,1.75,0.7118,1,1.000,1.00
707,1.78,0.7234,1,1.000,1.00
717,1.80,0.7330,1,1.000,1.00
725,1.82,0.7415,1,1.000,1.00
734,1.84,0.7501,1,1.000,1.00
743,1.86,0.7594,1,1.000,1.00
752,1.88,0.7683,1,1.000,1.00
761,1.90,0.7771,1,1.000,1.00
770,1.93,0.7864,1,1.000,1.00
778,1.95,0.7949,1,1.000,1.00
787,1.97,0.8035,1,1.000,1.00
797,2.00,0.8135,1,1.000,1.00
806,2.03,0.8221,1,1.000,1.00
814,2.05,0.8302,1,1.000,1.00
822,2.08,0.8387,1,1.000,1.00
832,2.11,0.8480,1,1.000,1.00
841,2.14,0.8574,1,1.000,1.00
850,2.17,0.8668,1,1.000,1.00
864,2.22,0.8802,1,1.000,1.00
874,2.25,0.8903,1,1.000,1.00
883,2.28,0.8996,1,1.000,1.00
894,2.32,0.9103,1,1.000,1.00
904,2.36,0.9206,1,1.000,1.00
914,2.39,0.9306,1,1.000,1.00
928,2.44,0.9446,1,1.000,1.00
941,2.49,0.9572,1,1.000,1.00
952,2.53,0.9686,1,1.000,1.00
963,2.58,0.9798,1,1.000,1.00
974,2.62,0.9904,1,1.000,1.00
985,2.66,1.0000,1,1.000,1.00
997,2.71,1.0000,1,1.000,1.00
1007,2.75,1.0000,1,1.000,1.00
1016,2.79,1.0000,1,1.000,1.00
1026,2.83,1.0000,1,1.000,1.00
1035,2.87,1.0000,1,1.000,1.00
1044,2.91,1.0000,1,1.000,1.00
1052,2.95,1.0000,1,1.000,1.00
1061,2.99,1.0000,1,1.000,1.00
1069,3.02,1.0000,1,1.000,1.00
1079,3.07,1.0000,1,1.000,1.00
1087,3.11,1.0000,1,1.000,1.00
1097,3.15,1.0000,1,1.000,1.00
1105,3.19,1.0000,1,1.000,1.00
1114,3.23,1.0000,1,1.000,1.00
1123,3.28,1.0000,1,1.000,1.00
1132,3.32,1.0000,1,1.000,1.00
1141,3.36,1.0000,1,1.000,1.00
1150,3.41,1.0000,1,1.000,1.00
1159,3.45,1.0000,1,1.000,1.00
1168,3.50,1.0000,1,1.000,1.00
1177,3.55,1.0000,1,1.000,1.00
1185,3.59,1.0000,1,1.000,1.00
1194,3.64,1.0000,1,1.000,1.00
1202,3.68,1.0000,1,1.000,1.00
1211,3.73,1.0000,1,1.000,1.00
1219,3.77,1.0000,1,1.000,1.00
1228,3.82,1.0000,1,1.000,1.00
1238,3.88,1.0000,1,1.000,1.00
1247,3.93,1.0000,1,1.000,1.00
1255,3.98,1.0000,1,1.000,1.00
1266,4.04,1.0000,1,1.000,1.00
1275,4.09,1.0000,1,1.000,1.00
1283,4.14,1.0000,1,1.000,1.00
1292,4.19,1.0000,1,1.000,1.00
1302,4.25,1.0000,1,1.000,1.00
1310,4.30,1.0000,1,1.000,1.00
1319,4.35,1.0000,1,1.000,1.00
1328,4.40,1.0000,1,1.000,1.00
1337,4.46,1.0000,1,1.000,1.00
1346,4.52,1.0000,1,1.000,1.00
1355,4.57,1.0000,1,1.000,1.00
1364,4.63,1.0000,1,1.000,1.00
1373,4.69,1.0000,1,1.000,1.00
1383,4.75,1.0000,1,1.000,1.00
1391,4.80,1.0000,1,1.000,1.00
1400,4.86,1.0000,1,1.000,1.00
1408,4.92,1.0000,1,1.000,1.00
