ms,speed,rpm,gear,throttle,mult
14,0.14,0.2000,1,0.000,1.00
25,0.25,0.2000,1,1.000,1.00
35,0.34,0.2093,1,1.000,1.00
44,0.43,0.2190,1,1.000,1.00
53,0.52,0.2280,1,1.000,1.00
62,0.60,0.2362,1,1.000,1.00
70,0.69,0.2450,1,1.000,1.00
79,0.78,0.2542,1,1.000,1.00
90,0.88,0.2642,1,1.000,1.00
98,0.97,0.2732,1,1.000,1.00
107,1.05,0.2818,1,1.000,1.00
116,1.13,0.2904,1,1.000,1.00
124,1.22,0.2988,1,1.000,1.00
133,1.30,0.3078,1,1.000,1.00
142,1.38,0.3163,1,1.000,1.00
151,1.44,0.3254,1,1.000,1.00
160,1.48,0.3166,1,1.000,1.00
168,1.51,0.3082,1,1.000,1.00
177,1.53,0.2996,1,1.000,1.00
185,1.54,0.2912,1,1.000,1.00
193,1.55,0.2831,1,1.000,1.00
201,1.54,0.2752,1,1.000,1.00
210,1.54,0.2664,1,1.000,1.00
218,1.52,0.2583,1,1.000,1.00
226,1.50,0.2498,1,1.000,1.00
236,1.46,0.2405,1,1.000,1.00
244,1.43,0.2318,1,1.000,1.00
252,1.39,0.2240,1,1.000,1.00
260,1.34,0.2159,1,1.000,1.00
269,1.29,0.2070,1,1.000,1.00
278,1.23,0.2000,1,1.000,1.00
286,1.18,0.2036,1,1.000,1.00
295,1.12,0.2120,1,1.000,1.00
304,1.06,0.2211,1,1.000,1.00
313,1.00,0.2299,1,1.000,1.00
322,0.94,0.2394,1,1.000,1.00
331,0.89,0.2481,1,1.000,1.00
339,0.85,0.2564,1,1.000,1.00
348,0.82,0.2654,1,1.000,1.00
356,0.79,0.2734,1,1.000,1.00
364,0.78,0.2812,1,1.000,1.00
374,0.79,0.2907,1,1.000,1.00
382,0.80,0.2994,1,1.000,1.00
391,0.83,0.3082,1,1.000,1.00
400,0.86,0.3167,1,1.000,1.00
409,0.91,0.3259,1,1.000,1.00
418,0.95,0.3348,1,1.000,1.00
426,1.00,0.3430,1,1.000,1.00
434,1.04,0.3513,1,1.000,1.00
443,1.09,0.3598,1,1.000,1.00
451,1.13,0.3686,1,1.000,1.00
460,1.17,0.3770,1,1.000,1.00
469,1.22,0.3861,1,1.000,1.00
477,1.25,0.3945,1,1.000,1.00
486,1.29,0.4028,1,1.000,1.00
494,1.32,0.4114,1,1.000,1.00
502,1.35,0.4195,1,1.000,1.00
511,1.38,0.4280,1,1.000,1.00
519,1.41,0.4365,1,1.000,1.00
527,1.43,0.4446,1,1.000,1.00
536,1.46,0.4534,1,1.000,1.00
545,1.48,0.4621,1,1.000,1.00
553,1.50,0.4703,1,1.000,1.00
562,1.52,0.4791,1,1.000,1.00
571,1.54,0.4879,1,1.000,1.00
579,1.55,0.4966,1,1.000,1.00
588,1.57,0.5052,1,1.000,1.00
596,1.58,0.5131,1,1.000,1.00
605,1.60,0.5219,1,1.000,1.00
615,1.62,0.5318,1,1.000,1.00
623,1.63,0.5401,1,1.000,1.00
632,1.64,0.5487,1,1.000,1.00
641,1.66,0.5578,1,1.000,1.00
651,1.67,0.5677,1,1.000,1.00
660,1.69,0.5769,1,1.000,1.00
668,1.70,0.5855,1,1.000,1.00
678,1.72,0.5952,1,1.000,1.00
687,1.74,0.6044,1,1.000,1.00
697,1.76,0.6139,1,1.000,1.00
705,1.77,0.6225,1,1.000,1.00
714,1.79,0.6315,1,1.000,1.00
723,1.81,0.6400,1,1.000,1.00
731,1.83,0.6485,1,1.000,1.00
741,1.85,0.6578,1,1.000,1.00
749,1.87,0.6664,1,1.000,1.00
758,1.89,0.6747,1,1.000,1.00
766,1.91,0.6832,1,1.000,1.00
776,1.94,0.6929,1,1.000,1.00
784,1.96,0.7016,1,1.000,1.00
793,1.99,0.7104,1,1.000,1.00
802,2.01,0.7187,1,1.000,1.00
810,2.04,0.7273,1,1.000,1.00
819,2.07,0.7361,1,1.000,1.00
827,2.09,0.7446,1,1.000,1.00
835,2.12,0.7526,1,1.000,1.00
844,2.15,0.7611,1,1.000,1.00
853,2.18,0.7701,1,1.000,1.00
861,2.21,0.7783,1,1.000,1.00
870,2.23,0.7871,1,1.000,1.00
880,2.27,0.7967,1,1.000,1.00
889,2.30,0.8060,1,1.000,1.00
897,2.33,0.8138,1,1.000,1.00
905,2.36,0.8222,1,1.000,1.00
913,2.39,0.8305,1,1.000,1.00
923,2.42,0.8401,1,1.000,1.00
935,2.46,0.8518,1,1.000,1.00
945,2.50,0.8618,1,1.000,1.00
954,2.54,0.8712,1,1.000,1.00
965,2.58,0.8819,1,1.000,1.00
975,2.62,0.8922,1,1.000,1.00
985,2.66,0.9018,1,1.000,1.00
994,2.70,0.9109,1,1.000,1.00
1002,2.73,0.9191,1,1.000,1.00
1011,2.77,0.9283,1,1.000,1.00
1020,2.80,0.9374,1,1.000,1.00
1029,2.84,0.9457,1,1.000,1.00
1037,2.87,0.9536,1,1.000,1.00
1045,2.91,0.9624,1,1.000,1.00
1057,2.96,0.9737,1,1.000,1.00
1066,3.01,0.9835,1,1.000,1.00
1077,3.05,0.9939,1,1.000,1.00
1088,3.11,1.0000,1,1.000,1.00
1100,3.16,1.0000,1,1.000,1.00
1112,3.22,1.0000,1,1.000,1.00
1124,3.28,1.0000,1,1.000,1.00
1136,3.33,1.0000,1,1.000,1.00
1146,3.39,1.0000,1,1.000,1.00
1156,3.43,1.0000,1,1.000,1.00
1166,3.49,1.0000,1,1.000,1.00
1176,3.54,1.0000,1,1.000,1.00
1185,3.58,1.0000,1,1.000,1.00
1193,3.63,1.0000,1,1.000,1.00
1202,3.68,1.0000,1,1.000,1.00
1213,3.73,1.0000,1,1.000,1.00
1222,3.79,1.0000,1,1.000,1.00
1231,3.83,1.0000,1,1.000,1.00
1239,3.88,1.0000,1,1.000,1.00
1249,3.94,1.0000,1,1.000,1.00
1258,3.99,1.0000,1,1.000,1.00
1267,4.04,1.0000,1,1.000,1.00
1279,4.10,1.0000,1,1.000,1.00
1289,4.16,1.0000,1,1.000,1.00
1298,4.22,1.0000,1,1.000,1.00
1308,4.28,1.0000,1,1.000,1.00
1318,4.34,1.0000,1,1.000,1.00
1327,4.39,1.0000,1,1.000,1.00
1338,4.46,1.0000,1,1.000,1.00
1349,4.53,1.0000,1,1.000,1.00
1360,4.60,1.0000,1,1.000,1.00
1371,4.67,1.0000,1,1.000,1.00
1383,4.75,1.0000,1,1.000,1.00
1396,4.83,1.0000,1,1.000,1.00
1407,4.91,1.0000,1,1.000,1.00
1419,4.98,1.0000,1,1.000,1.00
1430,5.06,1.0000,1,1.000,1.00
1439,5.12,1.0000,1,1.000,1.00
1449,5.18,1.0000,1,1.000,1.00
1457,5.25,1.0000,1,1.000,1.00
1466,5.30,1.0000,1,1.000,1.00
1475,5.37,1.0000,1,1.000,1.00
1484,5.43,1.0000,1,1.000,1.00
1493,5.50,1.0000,1,1.000,1.00
1501,5.56,1.0000,1,1.000,1.00
1509,5.62,1.0000,1,1.000,1.00
1519,5.69,1.0000,1,1.000,1.00
1527,5.75,1.0000,1,1.000,1.00
1536,5.81,1.0000,1,1.000,1.00
1544,5.88,1.0000,1,1.000,1.00
1553,5.95,1.0000,1,1.000,1.00
1562,6.02,1.0000,1,1.000,1.00
1571,6.08,1.0000,1,1.000,1.00
1580,6.15,1.0000,1,1.000,1.00
1588,6.22,1.0000,1,1.000,1.00
1597,6.28,1.0000,1,1.000,1.00
1605,6.35,1.0000,1,1.000,1.00
1615,6.43,1.0000,1,1.000,1.00
1624,6.50,1.0000,1,1.000,1.00
1632,6.57,1.0000,1,1.000,1.00
1641,6.64,1.0000,1,1.000,1.00
1651,6.73,1.0000,1,1.000,1.00
1660,6.80,1.0000,1,1.000,1.00
1669,6.87,1.0000,1,1.000,1.00
1678,6.95,1.0000,1,1.000,1.00
1688,7.03,1.0000,2,1.000,1.00
1698,7.12,0.9894,2,1.000,1.53
1707,7.20,0.9803,2,1.000,1.51
1716,7.28,0.9712,2,1.000,1.50
1726,7.36,0.9618,2,1.000,1.48
1735,7.44,0.9530,2,1.000,1.46
1744,7.51,0.9442,2,1.000,1.44
1753,7.60,0.9347,2,1.000,1.42
1762,7.68,0.9256,2,1.000,1.40
1771,7.75,0.9166,2,1.000,1.39
1780,7.83,0.9078,2,1.000,1.37
1789,7.92,0.8987,2,1.000,1.35
1799,8.00,0.8892,2,1.000,1.33
1807,8.08,0.8805,2,1.000,1.32
1817,8.17,0.8711,2,1.000,1.30
1825,8.25,0.8630,2,1.000,1.28
1833,8.33,0.8545,2,1.000,1.27
1842,8.41,0.8455,2,1.000,1.25
1851,8.50,0.8365,2,1.000,1.23
1860,8.59,0.8279,2,1.000,1.21
1869,8.67,0.8191,2,1.000,1.19
1878,8.76,0.8101,2,1.000,1.18
1886,8.85,0.8013,2,1.000,1.16
1896,8.95,0.7917,2,1.000,1.14
1906,9.04,0.7821,2,1.000,1.12
1915,9.14,0.7726,2,1.000,1.10
1923,9.23,0.7642,2,1.000,1.09
1933,9.32,0.7666,2,1.000,1.07
1941,9.42,0.7707,2,1.000,1.05
